X,Y,Z,formation
422313.6450,5886022.9446,167.0761,05_Fachwen_Fm
422333.3453,5886009.6566,159.3091,05_Fachwen_Fm
422353.0456,5885996.3686,151.5421,05_Fachwen_Fm
422372.7459,5885983.0806,143.7751,05_Fachwen_Fm
422391.5995,5885970.3637,133.5901,05_Fachwen_Fm
422409.9506,5885957.9857,121.9702,05_Fachwen_Fm
422428.3017,5885945.6077,110.3502,05_Fachwen_Fm
422446.6528,5885933.2297,98.7303,05_Fachwen_Fm
422463.4171,5885921.9221,84.2596,05_Fachwen_Fm
422479.2809,5885911.2218,68.1709,05_Fachwen_Fm
422495.1446,5885900.5216,52.0821,05_Fachwen_Fm
422511.0083,5885889.8214,35.9934,05_Fachwen_Fm
422526.8721,5885879.1211,19.9047,05_Fachwen_Fm
422542.7358,5885868.4209,3.8160,05_Fachwen_Fm
422558.5996,5885857.7207,-12.2727,05_Fachwen_Fm
422574.4633,5885847.0205,-28.3615,05_Fachwen_Fm
422589.9779,5885836.5557,-44.9311,05_Fachwen_Fm
422605.2944,5885826.2246,-61.7738,05_Fachwen_Fm
422620.6109,5885815.8935,-78.6164,05_Fachwen_Fm
422635.9273,5885805.5625,-95.4590,05_Fachwen_Fm
422651.0173,5885795.3841,-112.5939,05_Fachwen_Fm
422665.9797,5885785.2919,-129.8934,05_Fachwen_Fm
422680.9421,5885775.1996,-147.1930,05_Fachwen_Fm
422695.9045,5885765.1074,-164.4925,05_Fachwen_Fm
422710.8668,5885755.0151,-181.7920,05_Fachwen_Fm
422725.8292,5885744.9229,-199.0916,05_Fachwen_Fm
422740.7916,5885734.8306,-216.3911,05_Fachwen_Fm
422755.7539,5885724.7384,-233.6906,05_Fachwen_Fm
422770.9829,5885714.4663,-250.6446,05_Fachwen_Fm
422786.3621,5885704.0929,-267.4038,05_Fachwen_Fm
422801.7414,5885693.7195,-284.1630,05_Fachwen_Fm
422817.1206,5885683.3460,-300.9222,05_Fachwen_Fm
422832.8047,5885672.7670,-317.2598,05_Fachwen_Fm
422848.6596,5885662.0728,-333.3613,05_Fachwen_Fm
422864.5144,5885651.3786,-349.4629,05_Fachwen_Fm
422880.3692,5885640.6843,-365.5644,05_Fachwen_Fm
422896.2240,5885629.9901,-381.6659,05_Fachwen_Fm
422912.0788,5885619.2959,-397.7674,05_Fachwen_Fm
422927.9336,5885608.6017,-413.8690,05_Fachwen_Fm
422943.7884,5885597.9075,-429.9705,05_Fachwen_Fm
422960.5337,5885586.6127,-444.6411,05_Fachwen_Fm
422977.7776,5885574.9815,-458.5107,05_Fachwen_Fm
422995.0215,5885563.3504,-472.3802,05_Fachwen_Fm
423012.2654,5885551.7192,-486.2498,05_Fachwen_Fm
423030.1939,5885539.6263,-498.7368,05_Fachwen_Fm
423048.4931,5885527.2833,-510.4752,05_Fachwen_Fm
423066.7924,5885514.9403,-522.2136,05_Fachwen_Fm
423085.0916,5885502.5974,-533.9519,05_Fachwen_Fm
423103.7153,5885490.0355,-544.9038,05_Fachwen_Fm
423122.5130,5885477.3563,-555.4338,05_Fachwen_Fm
423141.3108,5885464.6770,-565.9639,05_Fachwen_Fm
423160.1085,5885451.9978,-576.4940,05_Fachwen_Fm
423179.1031,5885439.1858,-586.4877,05_Fachwen_Fm
423198.2026,5885426.3030,-596.1957,05_Fachwen_Fm
423205.6873,5885421.2545,-600.0000,05_Fachwen_Fm
424206.217773,5883052.023193,-722.016968,Fault_01
425040.057617,5882350.675049,1416.398682,Fault_01
424860.021484,5882098.505371,1427.837280,Fault_01
424672.783691,5881755.114014,1498.789795,Fault_01
424574.248535,5881588.123657,1538.491333,Fault_01
424521.704590,5881503.351318,1540.352051,Fault_01
424461.078613,5881425.233032,1528.851318,Fault_01
424393.222656,5881355.544922,1508.369141,Fault_01
424124.835938,5881110.933105,1347.217773,Fault_01
423989.698975,5880979.698669,1283.725708,Fault_01
423922.182129,5880909.300720,1263.202759,Fault_01
423845.392578,5880848.594238,1242.907349,Fault_01
423616.480713,5880658.169189,1210.405273,Fault_01
422782.640625,5881359.517334,-928.010376,Fault_01
422858.714355,5881424.089600,-921.831787,Fault_01
423088.342041,5881610.648804,-875.212891,Fault_01
423155.858887,5881681.046753,-854.689880,Fault_01
423290.995850,5881812.281250,-791.197815,Fault_01
423488.354736,5881997.918457,-666.517944,Fault_01
423559.382324,5882056.893066,-630.046509,Fault_01
423627.238525,5882126.581055,-609.564270,Fault_01
423687.864746,5882204.699463,-598.063660,Fault_01
423740.408447,5882289.471680,-599.924316,Fault_01
423838.943359,5882456.462158,-639.625916,Fault_01
424026.181396,5882799.853516,-710.578308,Fault_01
424088.445557,5882877.809814,-714.124146,Fault_01
423255.177490,5881469.879150,-446.731873,Fault_01
423610.791016,5881136.289673,513.862244,Fault_01
423146.000488,5881606.324707,-780.353577,Fault_01
423194.951904,5881594.608643,-690.165161,Fault_01
423369.758301,5881430.825806,-221.764557,Fault_01
423702.722656,5881118.858521,670.427063,Fault_01
423560.219482,5881286.523682,247.605331,Fault_01
423776.646484,5881083.744873,827.529846,Fault_01
423818.267090,5881044.749023,939.053833,Fault_01
423883.866455,5881017.434570,1073.851807,Fault_01
423955.945801,5881630.057129,501.428802,Fault_01
424154.519531,5881751.239136,666.663452,Fault_01
424532.241699,5882009.885254,981.938599,Fault_01
424212.532715,5882444.688477,-12.939537,Fault_01
424666.846191,5882087.057861,1127.520996,Fault_01
424628.265625,5882190.932373,953.133362,Fault_01
424327.083008,5883776.343506,123.764595,Fault_02
424410.397461,5883947.874268,68.330032,Fault_02
424586.358887,5883862.370850,605.834229,Fault_02
424545.750977,5883778.765869,642.696777,Fault_02
424503.044434,5883690.840088,661.268799,Fault_02
424367.250000,5883424.042480,652.644958,Fault_02
424278.262207,5883246.084229,661.511902,Fault_02
424200.552246,5883069.487305,713.179199,Fault_02
424095.587646,5882852.389648,742.035950,Fault_02
423919.626221,5882937.893066,204.531784,Fault_02
424024.590820,5883154.990723,175.675018,Fault_02
424102.300781,5883331.587646,124.007736,Fault_02
424191.288574,5883509.545898,115.140793,Fault_02
424283.165039,5883686.600342,125.844238,Fault_02
424095.587646,5882852.389648,742.035950,Fault_02
424098.905273,5882877.378418,717.189270,Fault_02
424391.853516,5883902.651123,96.131813,Fault_02
424410.397461,5883947.874268,68.330032,Fault_02
423773.560303,5883559.328857,390.513855,Fault_03
423872.327637,5883491.512207,391.960022,Fault_03
423952.507813,5883435.943604,408.932190,Fault_03
424126.240723,5883371.772705,479.103516,Fault_03
424214.243164,5883331.999268,503.389923,Fault_03
424140.857910,5883189.740234,298.507141,Fault_03
424052.855469,5883229.513916,274.220734,Fault_03
423879.122314,5883293.684570,204.049393,Fault_03
423798.942139,5883349.253174,187.077209,Fault_03
423700.175049,5883417.069824,185.631073,Fault_03
421835.501343,5883146.924072,1605.461304,Fault_04
421956.457397,5883238.968506,1647.043335,Fault_04
422030.997925,5883295.691895,1681.206055,Fault_04
422108.227783,5883354.461670,1701.809692,Fault_04
422260.891357,5883468.182373,1760.280273,Fault_04
422342.749268,5883521.974854,1778.380981,Fault_04
422428.574951,5883571.817627,1787.331543,Fault_04
422515.552734,5883614.639160,1763.914307,Fault_04
422677.714600,5883693.469238,1681.261475,Fault_04
422754.860840,5883745.908936,1647.713867,Fault_04
422819.999023,5883803.135254,1598.497437,Fault_04
422957.081055,5883927.128418,1524.155396,Fault_04
423027.697266,5883994.621094,1503.674072,Fault_04
423338.160156,5884240.662598,1449.616089,Fault_04
423651.942139,5884487.530273,1440.171143,Fault_04
423935.138672,5884768.655762,1419.529419,Fault_04
424070.810547,5884914.441406,1402.482178,Fault_04
424479.038574,5885198.515625,1355.002563,Fault_04
424557.471191,5885260.436523,1351.526611,Fault_04
424963.183594,5884737.924316,-955.501404,Fault_04
424722.355469,5884560.695313,-934.858093,Fault_04
424476.522949,5884391.928711,-904.545837,Fault_04
424272.860840,5884173.085449,-881.458618,Fault_04
424057.654297,5883965.017822,-866.856873,Fault_04
423743.872314,5883718.150146,-857.412048,Fault_04
423433.409424,5883472.108643,-803.354065,Fault_04
423362.793213,5883404.615967,-782.872681,Fault_04
423225.711182,5883280.623047,-708.530701,Fault_04
423160.572998,5883223.396484,-659.314209,Fault_04
423083.426758,5883170.956787,-625.766541,Fault_04
422921.264893,5883092.126953,-543.113831,Fault_04
422834.287109,5883049.305420,-519.696594,Fault_04
422748.461426,5882999.462402,-528.647034,Fault_04
422666.603516,5882945.670166,-546.747742,Fault_04
422513.939941,5882831.949219,-605.218384,Fault_04
422436.710205,5882773.179443,-625.821960,Fault_04
422362.169434,5882716.456055,-659.984680,Fault_04
422241.213379,5882624.411621,-701.566833,Fault_04
422614.769775,5883184.105957,270.194946,Fault_04
422718.869385,5883447.216553,890.766113,Fault_04
422747.068604,5883384.132813,650.199768,Fault_04
422683.000488,5883587.798096,1370.536987,Fault_04
422709.016113,5883530.239502,1154.316650,Fault_04
422860.990234,5883252.341797,47.135719,Fault_04
422883.643066,5883323.688232,213.414902,Fault_04
422834.885986,5883491.482178,788.681335,Fault_04
422869.585938,5883414.722412,500.393097,Fault_04
422774.260498,5883682.395264,1434.568359,Fault_04
422830.624268,5883559.108887,978.758362,Fault_04
422907.560303,5883390.639648,354.930573,Fault_04
422959.591797,5883275.522461,-77.510147,Fault_04
422802.630615,5883678.645752,1360.755371,Fault_04
422861.960938,5883548.870850,880.955505,Fault_04
423032.650146,5883233.752441,-344.410736,Fault_04
422868.022705,5883649.146973,1115.708618,Fault_04
422930.567383,5883515.417236,637.369751,Fault_04
422985.337158,5883453.636963,347.510986,Fault_04
423012.334717,5883394.870361,131.736938,Fault_04
423100.609131,5883317.345703,-280.277618,Fault_04
423010.121094,5883842.725098,1185.414429,Fault_04
423047.473877,5883929.980469,1297.005737,Fault_04
423102.981934,5883810.585938,866.145142,Fault_04
423205.355957,5883758.225586,475.184753,Fault_04
423251.612549,5883658.730225,116.134285,Fault_04
423254.148438,5883709.477295,233.285919,Fault_04
423327.882080,5883550.625488,-341.320709,Fault_04
423480.537842,5883563.935059,-665.490051,Fault_04
423281.039063,5884115.844727,1249.515381,Fault_04
423507.653076,5884086.276367,658.854736,Fault_04
423754.066895,5884310.199219,733.203491,Fault_04
423774.560059,5884265.112793,565.149719,Fault_04
423759.927979,5884413.560547,993.203918,Fault_04
423891.549561,5884299.665039,387.492126,Fault_04
424030.809570,5884054.443359,-573.437561,Fault_04
423949.868408,5884287.385254,215.245575,Fault_04
423869.354492,5884630.374512,1261.459229,Fault_04
424056.276123,5884227.222656,-199.219711,Fault_04
423951.136230,5884566.516113,897.170166,Fault_04
424023.412842,5884522.869141,604.575928,Fault_04
424108.318848,5884840.752930,1129.715088,Fault_04
424166.023438,5884772.523438,815.851868,Fault_04
424129.466309,5884911.112793,1269.971680,Fault_04
424223.727539,5884704.293457,501.988617,Fault_04
424222.602051,5884765.223145,668.152710,Fault_04
424278.320801,5884642.730469,212.049622,Fault_04
424287.654297,5884622.730469,140.276810,Fault_04
424296.987793,5884602.730469,68.503998,Fault_04
424365.145020,5884569.829590,-175.285919,Fault_04
424388.467285,5884518.423828,-367.392181,Fault_04
424475.619141,5884445.118652,-754.578491,Fault_04
424475.466309,5884504.852051,-587.972412,Fault_04
424625.549316,5884949.494141,354.772552,Fault_04
424735.262695,5885638.962402,-825.246094,Fault_05
424605.091309,5885560.610352,-805.966003,Fault_05
424434.557129,5885456.750000,-795.534119,Fault_05
424350.002930,5885405.253906,-782.458618,Fault_05
424015.386230,5885223.126953,-662.893188,Fault_05
423739.164063,5885112.609375,-628.678223,Fault_05
423474.771484,5884979.625488,-582.055847,Fault_05
423308.551758,5884869.552246,-570.681030,Fault_05
423071.636719,5884692.895996,-521.224976,Fault_05
422916.871094,5884567.853027,-504.808472,Fault_05
422685.260742,5884378.080566,-512.321777,Fault_05
422519.294189,5884273.042969,-548.743896,Fault_05
422364.833984,5884158.311035,-599.770325,Fault_05
422288.503662,5884094.953369,-611.271057,Fault_05
421762.737305,5883634.824463,-637.537109,Fault_05
421688.444946,5883569.799805,-651.550964,Fault_05
421476.731934,5883379.357666,-743.091553,Fault_05
421340.970459,5883242.128174,-794.249756,Fault_05
421204.143311,5883099.928711,-825.536011,Fault_05
420800.175659,5882656.556641,-831.214111,Fault_05
420648.600830,5882526.982910,-828.023987,Fault_05
420416.730164,5882338.895996,-802.713623,Fault_05
420274.926453,5882202.694824,-766.846680,Fault_05
419393.442810,5883346.876221,1149.878540,Fault_05
419535.246552,5883483.077393,1114.011597,Fault_05
419688.578430,5883609.587646,1094.836548,Fault_05
419845.784332,5883732.841309,1086.095947,Fault_05
419918.692039,5883800.738037,1085.511108,Fault_05
420254.050095,5884171.495605,1087.236450,Fault_05
420390.687500,5884316.108887,1104.135742,Fault_05
420595.248352,5884523.539063,1173.633667,Fault_05
420806.961365,5884713.980957,1265.174316,Fault_05
420956.029907,5884844.898926,1285.732544,Fault_05
421407.020020,5885239.134766,1305.454224,Fault_05
421483.350464,5885302.492188,1316.954834,Fault_05
421719.981323,5885470.198242,1388.540405,Fault_05
421803.777222,5885522.261719,1404.403442,Fault_05
422035.387573,5885712.034668,1411.916748,Fault_05
422190.153076,5885837.077637,1395.500244,Fault_05
422346.771484,5885956.256836,1360.578613,Fault_05
422509.948242,5886068.618164,1337.564087,Fault_05
422593.287842,5886123.807129,1334.669312,Fault_05
422769.014648,5886213.534180,1303.982422,Fault_05
422950.298096,5886291.777832,1274.479492,Fault_05
423043.331543,5886327.787109,1268.846191,Fault_05
423133.902588,5886367.308105,1253.832031,Fault_05
423468.519531,5886549.435547,1134.266602,Fault_05
423853.779053,5886783.143555,1091.479126,Fault_05
420329.778107,5882407.040283,-651.487610,Fault_05
419794.208786,5883093.526123,505.714661,Fault_05
420256.194061,5882567.064697,-435.020355,Fault_05
420195.375610,5882674.382813,-276.079651,Fault_05
419612.075867,5883377.305908,941.835571,Fault_05
419689.146606,5883327.453369,820.894897,Fault_05
420121.394951,5882872.676025,-19.001776,Fault_05
420001.511388,5883047.314453,259.925018,Fault_05
420209.141449,5883227.265869,261.103607,Fault_05
420623.185364,5882793.037598,-536.986328,Fault_05
420186.048996,5883367.334229,420.228180,Fault_05
420069.418953,5883690.205078,835.491638,Fault_05
420177.753387,5883566.722900,615.576233,Fault_05
420711.172058,5883301.024902,-156.235992,Fault_05
420980.752502,5883298.014160,-426.819580,Fault_05
420819.766418,5883557.495361,-28.913805,Fault_05
420472.937225,5883990.869629,709.313477,Fault_05
420767.726990,5883692.714111,149.823792,Fault_05
421163.340332,5883241.559814,-647.830322,Fault_05
420389.997437,5884199.254883,987.469360,Fault_05
420666.926758,5883883.447021,429.111481,Fault_05
421032.232910,5883504.703125,-268.400421,Fault_05
420962.444885,5883622.126709,-88.394432,Fault_05
420813.351624,5883830.013916,250.919495,Fault_05
421160.312134,5883434.235596,-446.052765,Fault_05
420545.300476,5884173.596191,829.195313,Fault_05
420664.258362,5884037.901123,590.233398,Fault_05
420713.372925,5884132.989746,654.494263,Fault_05
421031.509521,5883807.732178,59.474728,Fault_05
421329.656372,5883467.535156,-537.011963,Fault_05
420823.439941,5884158.353027,601.072632,Fault_05
421310.606812,5883602.451416,-372.952637,Fault_05
421042.372681,5883946.267334,205.099792,Fault_05
420654.912231,5884426.120117,1021.786560,Fault_05
421283.054321,5883709.115234,-228.353180,Fault_05
420745.394104,5884360.501953,885.202087,Fault_05
420836.394653,5884294.223145,749.250671,Fault_05
421067.077026,5884068.488525,335.606110,Fault_05
421402.510620,5883911.330322,-64.840286,Fault_05
421472.324219,5883831.637451,-203.720306,Fault_05
420966.440308,5884522.031738,934.770264,Fault_05
421065.731323,5884408.749023,735.829895,Fault_05
421254.384155,5884193.512207,357.843262,Fault_05
421343.746094,5884091.557617,178.796967,Fault_05
420936.643066,5884593.792480,1035.535034,Fault_05
421661.459229,5883766.839600,-416.739441,Fault_05
421184.860596,5884348.361816,579.266724,Fault_05
421878.082642,5884617.721680,271.094971,Fault_05
421977.153931,5884504.718750,71.886482,Fault_05
422096.381348,5884406.443359,-125.651657,Fault_05
422155.970703,5884338.455078,-244.998016,Fault_05
421560.127441,5885056.038086,989.620239,Fault_05
422235.471924,5884285.504883,-362.971924,Fault_05
422314.924072,5884194.854004,-522.100403,Fault_05
421669.423462,5884969.093750,811.973145,Fault_05
421768.787842,5884893.481445,654.217163,Fault_05
421897.897705,5884746.173340,395.633331,Fault_05
421570.206055,5885157.809570,1093.192993,Fault_05
421659.589966,5885055.827148,914.173401,Fault_05
421540.506592,5885229.445801,1194.077026,Fault_05
422439.837158,5884653.134277,-32.250027,Fault_05
422511.166992,5884609.272461,-128.184464,Fault_05
422253.014648,5884941.565430,430.160156,Fault_05
421914.876831,5885365.188965,1146.982788,Fault_05
422054.389648,5885205.949219,869.083191,Fault_05
422629.822998,5884549.488770,-285.325470,Fault_05
421994.662476,5885311.876465,1029.355835,Fault_05
422441.119385,5884802.553711,133.693985,Fault_05
421875.407593,5885485.713379,1309.050171,Fault_05
422221.979492,5885165.957520,693.793030,Fault_05
422754.730225,5884671.880371,-261.375763,Fault_05
422169.197021,5885415.413574,994.908020,Fault_05
422633.812012,5884923.364258,98.477638,Fault_05
422088.584961,5885583.069336,1234.810303,Fault_05
422344.203613,5885367.295410,796.657104,Fault_05
422609.180908,5885140.920410,337.913452,Fault_05
422956.379395,5885200.649414,70.341469,Fault_05
423123.305908,5885048.212891,-229.042511,Fault_05
422657.656006,5885617.107910,748.314026,Fault_05
422805.916016,5885448.045898,449.077972,Fault_05
422566.496826,5885796.879395,1007.356140,Fault_05
422486.323242,5885926.212891,1206.698975,Fault_05
422962.036377,5885383.582520,250.706635,Fault_05
423160.338135,5885157.374023,-147.515915,Fault_05
422803.045898,5885602.757324,609.953491,Fault_05
423318.997314,5885240.728516,-178.409073,Fault_05
423160.492432,5885534.811523,263.619873,Fault_05
422951.993408,5885810.453125,722.504211,Fault_05
423031.963623,5885794.668945,646.197205,Fault_05
423181.571289,5885699.416504,430.795471,Fault_05
423251.492676,5885657.349609,333.142090,Fault_05
423599.490967,5885260.249023,-362.563446,Fault_05
423391.013916,5885535.862305,96.347572,Fault_05
423681.182861,5885242.270996,-436.768921,Fault_05
422894.517578,5886177.855469,1173.187988,Fault_05
422954.174316,5886109.780762,1053.924194,Fault_05
423435.635986,5885635.351563,187.138306,Fault_05
423901.912842,5885253.149902,-551.965881,Fault_05
423484.297119,5885767.456543,323.953827,Fault_05
423942.544434,5885244.433594,-589.329956,Fault_05
423873.595459,5885360.788086,-408.300049,Fault_05
423595.446289,5885715.914063,189.663727,Fault_05
423635.293945,5885670.434082,110.247749,Fault_05
423814.608154,5885465.772949,-247.124161,Fault_05
423237.602051,5886162.000488,946.459473,Fault_05
423387.030518,5885991.449707,648.649536,Fault_05
423715.618652,5885616.434570,-6.720886,Fault_05
423198.538574,5886244.245117,1067.927368,Fault_05
423516.923584,5885880.907227,432.116486,Fault_05
423794.252197,5885564.590332,-125.754074,Fault_05
424010.712891,5885393.417969,-483.649475,Fault_05
423217.372803,5886373.946777,1191.268555,Fault_05
423395.655518,5886170.600098,832.637512,Fault_05
423691.947021,5885832.767578,233.886246,Fault_05
423905.948242,5885968.161621,169.733078,Fault_05
424113.916504,5885730.959961,-248.704376,Fault_05
423756.612793,5886176.357422,508.751404,Fault_05
423816.109131,5886108.487793,389.291565,Fault_05
423577.798096,5886418.145508,907.827637,Fault_05
424301.356934,5885630.558105,-504.886475,Fault_05
424063.051025,5885940.209473,13.655734,Fault_05
424890.237305,5883089.501221,179.819397,Fault_07
424968.054688,5882867.193848,198.052582,Fault_07
425000.418457,5882773.985840,213.127609,Fault_07
425041.934570,5882685.848633,233.995621,Fault_07
425170.907227,5882446.519531,358.480408,Fault_07
424977.458008,5882362.076416,659.928345,Fault_07
424848.485352,5882601.405518,535.443604,Fault_07
424806.969727,5882689.542725,514.575562,Fault_07
424696.788086,5883005.058105,481.267334,Fault_07
424893.988281,5882634.152832,454.162354,Fault_07
424837.604980,5882844.429932,383.252930,Fault_07
425018.652344,5882663.913330,282.624786,Fault_07
425441.724121,5883629.192139,161.826935,Fault_08
425479.293945,5883491.117188,172.196030,Fault_08
425505.591309,5883402.149902,209.280823,Fault_08
425555.259277,5883234.120850,304.967590,Fault_08
425432.878418,5883198.951172,486.819336,Fault_08
425383.210938,5883366.980469,391.132568,Fault_08
425356.913086,5883455.947754,354.047791,Fault_08
425319.343750,5883594.022705,343.678711,Fault_08
425424.331543,5883447.080811,276.150665,Fault_08
425249.971680,5883070.613281,596.606812,Fault_09
425287.712891,5883123.730225,592.752075,Fault_09
425402.177734,5883279.857910,546.937500,Fault_09
425496.979980,5883432.852051,460.292572,Fault_09
425539.200195,5883518.121826,433.371948,Fault_09
425576.006348,5883608.894287,422.431122,Fault_09
425610.854980,5883700.976563,437.513580,Fault_09
425806.734863,5883588.835205,126.851059,Fault_09
425771.886719,5883496.752686,111.768608,Fault_09
425735.080566,5883405.980225,122.709404,Fault_09
425692.860352,5883320.710449,149.630051,Fault_09
425598.057617,5883167.716309,236.275009,Fault_09
425483.593262,5883011.588867,282.089569,Fault_09
425445.852051,5882958.471680,285.944275,Fault_09
425498.899902,5883237.145752,397.377594,Fault_09
425675.123047,5883482.366943,235.638824,Fault_09
423428.737305,5883777.630859,490.662476,Fault_10
423158.492432,5883822.369141,550.710083,Fault_10
423065.277588,5883833.889648,584.158630,Fault_10
422887.896240,5883856.452637,671.770569,Fault_10
422719.935303,5883881.963623,774.665588,Fault_10
422626.499268,5883896.669189,807.004822,Fault_10
422664.459229,5884152.493652,451.037354,Fault_10
422757.895264,5884137.788086,418.698090,Fault_10
422925.856201,5884112.277344,315.803101,Fault_10
423103.237549,5884089.714111,228.191147,Fault_10
423196.452393,5884078.193604,194.742584,Fault_10
423466.697266,5884033.455566,134.694992,Fault_10
423306.635498,5883690.068848,559.046265,Fault_11
423134.833740,5883697.880371,578.114929,Fault_11
423040.891113,5883702.151611,611.063293,Fault_11
422774.171143,5883685.684082,745.968384,Fault_11
422611.839600,5883681.651611,862.122070,Fault_11
422524.193115,5883680.879395,908.618286,Fault_11
422426.349365,5883680.017334,924.788147,Fault_11
422424.004395,5883885.396484,484.322571,Fault_11
422521.848145,5883886.258545,468.152710,Fault_11
422609.494629,5883887.030762,421.656494,Fault_11
422771.826172,5883891.063232,305.502808,Fault_11
423038.545898,5883907.530762,170.597717,Fault_11
423132.488770,5883903.259277,137.649368,Fault_11
423304.290527,5883895.447754,118.580650,Fault_11
422525.757568,5883771.448975,713.049194,Fault_11
422513.290527,5883815.873047,620.474731,Fault_11
423149.453125,5883783.275879,391.212402,Fault_11
421418.251343,5883588.730957,-49.513565,Fault_13
421474.510254,5883633.407227,19.003752,Fault_13
421748.539795,5883401.133789,789.365356,Fault_13
421692.280762,5883356.457764,720.848083,Fault_13
421557.592651,5883243.760254,625.918823,Fault_13
421488.283203,5883182.051270,591.028503,Fault_13
421348.238159,5883043.905762,555.942017,Fault_13
421279.225952,5882972.429199,546.649353,Fault_13
421108.277710,5882728.380127,518.297424,Fault_13
421007.885254,5882556.050293,529.003052,Fault_13
420905.737000,5882388.295898,562.445374,Fault_13
420846.555542,5882309.089355,574.988403,Fault_13
420580.052856,5882014.584839,601.397278,Fault_13
420516.506287,5881947.615356,624.992981,Fault_13
420242.476852,5882179.888672,-145.368652,Fault_13
420306.023468,5882246.858154,-168.964340,Fault_13
420572.526062,5882541.362549,-195.373230,Fault_13
420685.574402,5882702.560791,-224.254196,Fault_13
420733.855835,5882788.323486,-241.358582,Fault_13
420834.248230,5882960.653320,-252.064194,Fault_13
421005.196594,5883204.702393,-223.712296,Fault_13
421074.208740,5883276.178955,-214.419632,Fault_13
421214.253784,5883414.324463,-179.333099,Fault_13
